ID,ESA2008,ESA2009,ESA2010,ESA2011,ESA2012,ESA2013,ESA2014,ESA2015,ESA2016,ESA2017,ESA2018,ESACount,EuroGamer,GamesRadar,Guardien,IGN,MetaCritic,Polygon,TIME,CriticCount,TotalCitationsCount,DigitalGame,Year,YearInterval,Series,Mode,SpatialDimensionality,Platformscount,Protagonist,MainPC,PCTYPE,CharacterPrespective,Narrative,DigitalGameMainGenre,DigitalGameSecondaryGenre,DigitalGameThirdGenre,DigitalGameGenreOTHER
102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Ikaruga,2001,2000-2004,0,0,3,7,0,Theplayer,0,3,0,Action,Shooter, , 
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,MaddenNFL2002,2001,2000-2004,MaddenFootball,3,3,8,0,NFLPlayers,5,2,0,Sports, , , 
104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,MaxPayne,2001,2000-2004,MaxPayne,1,3,7,MaxPayne,MaxPayne,3,3,1,Action,Shooter, , 
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,MetalGearSolid2:SonsofLiberty,2001,2000-2004,MetalGearSolid,1,3,1,Raiden,Raiden,3,3,1,ActionAdventure,stealth, , 
106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,PhoenixWright:AceAttorney,2001,2000-2004,0,1,2,10,0,0,0,0,0,Adventure, , , 
107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,4,4,SilentHill2,2001,2000-2004,SilentHill,1,3,3,JamesSunderland,JamesSunderland,3,3,1,Survival,Horror, , 
108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,SuperMonkeyBall,2001,2000-2004,SuperMonkeyBall,3,3,18,0,0,0,3,1,Miscellaneous,Party, , 
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,SuperSmashBros.Melee,2001,2000-2004,SuperMario,3,3,1,0,Multiple,3,4,0,Fighting, , , 
110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,TonyHawk´sProSkater3,2001,2000-2004,TonyHawkSkateboarding,3,3,9,TonyHawk,skaters,5,3,0,Sports, , , 
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,Baldur'sGateII:ShadowsofAmn,2000,2000-2004,Baldur'sGate,3,3,2,0,Class - fighter,2,3,1,RPG, , , 
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,Counter-Strike,2000,2000-2004,Counter-Strike,2,3,4,0,Customizable,1,1,0,FirstPersonShooter, , , 
86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,3,DeusEx,2000,2000-2004,DeusEx,3,3,3,JCDenton,JCDenton,3,1,1,Action,RPG,FirstPersonShooter,stealth
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,DiabloII,2000,2000-2004,Diablo,3,3,2,0,Multiple,2,3,1,RPG,Action, , 
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,FinalFantasyIX,2000,2000-2004,FinalFantasy,3,3,7,ZidaneTribal,ZidaneTribal,3,5,1,RPG, , , 
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,NFL2k1,2000,2000-2004,NFL2KFootball,3,3,1,0,NFLPlayers,5,3,0,Sports, , , 
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,PerfectDark,2000,2000-2004,PerfectDark,3,3,1,JoannaDark,JoannaDark,3,1,1,FirstPersonShooter,Stealth, , 
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,TheLegendofZelda:Majora'sMask,2000,2000-2004,TheLegendofZelda,1,3,1,Link,Link,3,3,1,ActionAdventure, , , 
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,4,TheSims,2000,2000-2004,TheSims,1,3,7,0,Sims,1,2,0,Simulation, , , 
93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,ThiefII:TheMetalAge,2000,2000-2004,Thief,1,3,1,Garrett,Garrett,3,1,1,Stealth, , , 
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,TonyHawk'sProSkater2,2000,2000-2004,TonyHawkSkateboarding,3,3,8,TonyHawk,skaters,5,3,0,Sports, , , 
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ChronoCross,1999,1995-1999,ChronoTrigger,1,1,1,Serge,Serge,3,3,1,RPG, , , 
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,HOMEWORLD,1999,1995-1999,0,0,3,2,0,0,0,3,1,Strategy, , , 
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,PókemonYellow,1999,1995-1999,Pokemon,3,2,2,Yellow,Yellow,3,5,1,RPG, , , 
79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Quake3:Arena,1999,1995-1999,Quake,3,3,8,0,Bitterman,3,1,1,Action,Shooter, , 
80,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,2,4,SuperSmashBros.,1999,1995-1999,SuperMario,3,3,1,0,Multiple,3,4,0,Fighting, , , 
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,SystemShock2,1999,1995-1999,SystemShock,1,3,3,SoldierG65434-2,SoldierG65434-2,3,1,1,Action,RPG, , 
82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,UnrealTournament,1999,1995-1999,Unreal,3,3,4,0,Multiple,2,1,0,Action,Shooter, , 
83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,WormsArmageddon,1999,1995-1999,Worms,3,2,5,0,0,0,3,0,Strategy, , , 
66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Banjo-Kazooie,1998,1995-1999,Banjo-Kazooie,1,3,6,Banjo-Kazooie,Banjo-Kazooie,3,3,1,Action, , , 
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,DANCEDANCEREVOLUTION,1998,1995-1999,"Konami,Bemani",3,2,18,0,0,0,0,0,Action,Rhythm,Arcade[MultipleMachines], 
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Fallout2,1998,1995-1999,Fallout,1,2,2,Chosen One,ChosenOne,1,6,1,RPG, , , 
69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,GrimFandango,1998,1995-1999,0,1,3,9,"Manuel\Manny\""Calavera""","Manuel\Manny\""Calavera""",3,3,1,GrahicAdventure, , , 
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,Half-Life,1998,1995-1999,Half-Life,3,3,4,GordonFreeman,GordonFreeman,3,1,1,FirstPersonShooter, , , 
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,MetalGearSolid,1998,1995-1999,MetalGearSolid,1,3,2,SolidSnake,SolidSnake,3,2,1,ActionAdventure,stealth, , 
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,SoulCalibur,1998,1995-1999,SoulCalibur,2,3,5,0,Astaroth,3,4,1,Fightinging, , , 
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,StarCraft,1998,1995-1999,StarCraft,3,1,4,0,0,0,2,1,Strategy, , , 
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,SuikodenII,1998,1995-1999,Suikoden,1,2,2,Riou,Multiple,3,3,1,RPG, , , 
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,TheLegendofZelda:OcarinaofTIME,1998,1995-1999,TheLegendofZelda,1,3,3,Link,Link,3,3,1,ActionAdventure, , , 
59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,Castlevania:SymphonyoftheNight,1997,1995-1999,Castlevania,1,2,7,Alucard,Alucard,3,3,1,Platform,Action,RPG, 
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Diablo,1997,1995-1999,Diablo,3,3,3,Aidan,Multiple,2,3,1,RPG,Action, , 
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,FinalFantasyVII,1997,1995-1999,FinalFantasy,1,3,7,CloudStrife,CloudStrife,3,3,1,RPG, , , 
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,GoldenEye007,1997,1995-1999,JamesBond007,3,3,1,JamesBond,JamesBond,3,1,1,FirstPersonShooter,Stealth, , 
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,GranTurismo,1997,1995-1999,GranTurismo,3,3,1,0,Customizable,0,3,0,Racing, , , 
64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,Tekken3,1997,1995-1999,Tekken,3,3,3,JinKazama,BryanFury,3,4,1,Fighting, , , 
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,UltimaOnline,1997,1995-1999,Ultima,2,1,2,0,Multiple,2,3,0,MMORPG, , , 
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,HARVESTMOON,1996,1995-1999,StoryofSeasons,0,2,1,Pete,Pete,3,3,1,Strategy,Management, , 
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,PokemonRed&Blue,1996,1995-1999,Pokemon,3,2,1,Blue,Blue,3,5,1,RPG, , , 
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,Quake,1996,1995-1999,Quake,3,3,8,Ranger(Q1),Ranger(Q1),3,1,1,FirstPersonShooter, , , 
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,SidMeier'sCivilizationII,1996,1995-1999,Civilization,3,3,3,0,Multiple,4,2,1,Strategy, , , 
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,SuperMario64,1996,1995-1999,SuperMario,1,3,1,SuperMario,Mario,3,3,1,Platform, , , 
58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,TombRaider,1996,1995-1999,TombRaider,1,3,8,LaraCroft,LaraCroft,3,3,1,ActionAdventure, , , 
51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,ChronoTrigger,1995,1995-1999,ChronoTrigger,3,2,8,Crono,Crono,3,3,1,RPG, , , 
52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,SuperMarioWorld2:Yoshi'sIsland,1995,1995-1999,SuperMario,1,2,2,Yoshi,Yoshi,3,4,1,Platform, , , 
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,DOOMII,1994,1990-1994,Doom,3,3,11,Doomguy,Doomguy,3,1,1,FirstPersonShooter,Action, , 
48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,EarthBound,1994,1990-1994,EarthBound/Mother,1,2,2,Ness,Ness,3,4,1,RPG, , , 
49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,4,FinalFantasyVI,1994,1990-1994,FinalFantasy,1,2,6,TerraBranford,TerraBranford,3,2,1,RPG, , , 
50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,SuperMetroid,1994,1990-1994,SuperMario,1,2,1,SamusAran,SamusAran,3,4,1,ActionAdventure, , , 
39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,DayoftheTentacle,1993,1990-1994,ManiacMansion,1,2,9,BernanrdBernoulli,BernanrdBernoulli,1,3,1,Adventure, , , 
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,Doom,1993,1990-1994,Doom,3,1,1,unnamed space marine,unnamedspacemarine,3,1,1,FirstPersonShooter, , , 
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Myst,1993,1990-1994,Myst,1,3,14,TheStranger,TheplayerMyst,3,1,1,Puzzle,GrahicAdventure, , 
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NBAJAM,1993,1990-1994,NBA2KBasketball,3,3,20,0,NBAPlayers,5,2,0,Sports, , , 
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NHL'94,1993,1990-1994,NHL,3,2,3,0,NHLPlayers,5,3,0,Sports, , , 
44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,SecretofMana,1993,1990-1994,Mana,3,2,8,theboy(Randy),theboy(Randy),3,2,1,Action,RPG, , 
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,SimCity2000,1993,1990-1994,SimCity,1,3,9,0,0,0,2,1,Survival,Simulation, , 
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,X-COM:UFODefense,1993,1990-1994,X-COM,1,2,4,0,Soldiers,2,6,1,Strategy, , , 
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MortalKombat,1992,1990-1994,MortalKombat,3,2,11,0,JohnnyCage,3,4,0,Fightinging, , , 
36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,SonictheHedgehog2,1992,1990-1994,SonictheHedgehog,3,2,9,Sonic,Sonic,3,3,1,Action, , , 
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,SuperMarioKart,1992,1990-1994,SuperMario,3,2,1,0,Mario,3,3,0,Racing, , , 
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Wolfenstein3D,1992,1990-1994,Wolfenstein,1,1,8,B.J.Blazkowicz,B.J.Blazkowicz,3,1,1,FirstPersonShooter, , , 
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,MonkeyIsland2:LeChuck'sRevenge,1991,1990-1994,MonkeyIsland,1,2,9,GuybrushThreepwood,GuybrushThreepwood,3,5,1,GrahicAdventure, , , 
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,SidMeier'sCivilization,1991,1990-1994,Civilization,1,2,10,0,0,0,2,1,Strategy, , , 
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,StreetFighterII:TheWorldWarrior,1991,1990-1994,StreetFighter,2,2,8,0,Ryu,3,4,0,Fighting, , , 
34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,4,TheLegendofZelda:ALinktothePast,1991,1990-1994,TheLegendofZelda,1,2,1,Link,Link,3,3,1,ActionAdventure, , , 
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Megamen3,1990,1990-1994,Megamen,1,2,4,MegaMan,MegaMan,3,4,1,Action,Platform, , 
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,SuperMarioWorld,1990,1990-1994,SuperMario,3,2,3,SuperMario,Mario,3,4,1,Platform, , , 
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,TheSecretofMonkeyIsland,1990,1990-1994,MonkeyIsland,1,2,12,GuybrushThreepwood,GuybrushThreepwood,3,3,1,Adventure, , , 
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,QUESTFORGLORY:SOYOUWANTTOBEAHERO,1989,1985-1989,QuestforGlory,1,2,5,Definedbytheplayer,Fighter,2,3,1,Adventure, , , 
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,SIMCITY,1989,1985-1989,SimCity,1,3,37,0,0,0,0,1,Strategy, , , 
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,SuperMarioBros.3,1988,1985-1989,SuperMario,3,2,3,SuperMario,Mario,3,4,1,Platform, , , 
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Contra,1987,1985-1989,Contra,3,2,2,BillRizer,BillRizer,3,3,1,Action,Fighting, , 
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NETHACK,1987,1985-1989,0,1,2,5,The playerNETHACK,The playerNETHACK,1,7,1,RPG,Roguelike, , 
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Castlevania,1986,1985-1989,Castlevania,1,2,8,ChristopherBelmont,ChristopherBelmont,3,3,1,ActionAdventure,Horror,Platform, 
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,DRAGONWARRIOR,1986,1985-1989,DragonQuest,2,2,21,ScionofErdrick,ScionofErdrick,3,3,1,RPG, , , 
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,HABITAT,1986,1985-1989,0,2,2,4,0,Customizable,1,3,1,Massivelymultiplayer,RPG, , 
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,KingsQuestIII:ToHeirIsHuman,1986,1985-1989,King'sQuest,1,2,5,Gwydion,Gwydion,3,3,1,Adventure, , , 
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,METROID,1986,1985-1989,Metroid,1,3,10,SamusAran,SamusAran,3,3,1,ActionAdventure,FirstPersonShooter,Roguelike,RPG
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,TheLegendofZelda,1986,1985-1989,TheLegendofZelda,1,2,2,Link,Link,3,3,1,ActionAdventure, , , 
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,THESENTINEL,1986,1985-1989,0,1,3,7,Sentinels,Sentinels,2,1,1,Adventure, , , 
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,SuperMarioBros.,1985,1985-1989,SuperMario,3,2,1,SuperMario,Mario,3,4,1,Platform, , , 
14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,4,Tetris,1984,1980-1984,Tetris,3,2,16,0,0,0,0,0,Puzzle, , , 
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,M.U.L.E.,1983,1980-1984,0,3,2,7,0,Mechtron,3,3,1,Simulation, , , 
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,MANICMINER,1983,1980-1984,0,1,2,16,Willy,Willy,3,2,1,Action,Platformer, , 
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,FOOTBALLMANAGER,1982,1980-1984,FOOTBALLMANAGER,1,2,17,0,0,0,0,0,Sports, , , 
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,Ms.Pac-Man,1982,1980-1984,Pac-Man,3,2,16,Ms.Pac-Man,Ms.Pac-Man,3,2,0,Maze, , , 
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,ROBOTRON:2084,1982,1980-1984,0,3,2,11,RobotronHero,RobotronHero,3,2,0,Action, , , 
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,DonkeyKong,1981,1980-1984,DonkeyKong,1,2,1,Jumpman(Mario),Jumpman(Mario),3,3,1,Platform, , , 
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Galaga,1981,1980-1984,Galaxian/Galaga,3,2,12,0,0,0,3,0,Arcade,Shooter, , 
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,ROGUE,1980,1980-1984,0,1,2,12,Kazuya,Multiple,3,7,1,Roguelike, , , 
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,WARLORDS,1980,1980-1984,Warlords,2,3,2,0,0,0,2,0,Action, , , 
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,ADVENTURE,1979,1975-1979,0,1,2,2,Adventurer(Adventure),adventurer,3,3,1,ActionAdventure, , , 
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,SpaceInvaders,1978,1975-1979,SpaceInvaders,3,3,3,0,LaserCannon,0,2,0,Shooter,Arcade, , 
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,Zork,1977,1975-1979,Zork/Enchanter,1,text,18,NamelessAdventurer,0,0,0,1,TextAdventure, , , 
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,Pong,1972,1970-1974,0,2,2,1,0,Slide,3,2,0,Action, , , 
